"phenotype_name","phenotype_number","phenotype_name_short","numObs","numParams","observedStatistics","degreesOfFreedom","AIC","BIC","fit","statusCode","genetic_model","CD_meaning","H2_meaning","twin_correlations","twin_corr_rMZ","twin_corr_rDZ","A","A_CiL","A_CiH","A_deltaAIC","A_p","CD","CD_CiL","CD_CiH","CD_deltaAIC","CD_p","E","E_CiL","E_CiH","E_deltaAIC","E_p","h2","h2_CiL","h2_CiH","cd2","cd2_CiL","cd2_CiH","H2","H2_CiL","H2_CiH","e2","e2_CiL","e2_CiH","rh2","rh2_CiL","rh2_CiH","rcd2","rcd2_CiL","rcd2_CiH","rH2","rH2_CiL","rH2_CiH","re2","re2_CiL","re2_CiH","rerr2","rerr2_CiL","rerr2_CiH","rreliability","rreliability_CiL","rreliability_CiH","Comments","rMZ","rDZ","classic_h2"
"pharynx_PPW6_pharynxWall_toC6Projection_meanCurvature",41,"PPW6",340,9,1254,1245,707.414113531435,-4059.62318039327,3197.41411353144,"OK","ACE","C","familiality","corrected",0.717903519573542,0.447507534939804,0.163654198587886,7.4390311277687e-44,0.294095002879852,-0.702333927411019,0.254639982755807,0.0535914835107131,0,0.259370567425792,-1.86178608433147,0.710063117612674,0.0853652351463711,NA,0.159871599879376,5.10078693038258,0.00770501162097436,0.540807318116035,7.4832597963939e-39,0.920684649276795,0.177096993058349,8.7361846170379e-23,0.821188760559766,0.717904311174384,0.508500432035861,0.92072637666603,0.282095688825616,0.0792737182302882,0.491499567942989,0.196950376350385,3.17950033796322e-26,0.336217317998088,0.064494910229524,NA,0.300256551865467,0.261445286579909,0.183043194741351,0.336369605404052,0.102733173572006,0.0254700195652989,0.190059930249184,0.635821539848085,0.566595851860224,0.708677701069887,0.364178460151915,0.291322298964056,0.433404148259254,"OK",0.450907812340837,0.30586868617547,0.290078252330734
"pharynx_PPW7_pharynxWall_toC7Projection_meanCurvature",42,"PPW7",340,9,1255,1246,365.898546648138,-4404.96769289418,2857.89854664814,"OK","ACE","C","familiality","corrected",0.721911356671683,0.574069109719685,0.153564962718015,8.00414680633881e-44,0.439864153742373,-0.669256298622713,0.248672955638999,0.221361849999004,0,0.43669100790738,-0.118650625488954,0.170180861758187,0.144425954428212,NA,0.204122470697302,43.6731496002585,1.39724974195057e-11,0.295685269113185,9.13105800577807e-39,0.795299104737486,0.426226380222795,1.97018745224214e-27,0.770200639246119,0.72191164933598,0.612210311494221,0.813794648359702,0.27808835066402,0.186205351629864,0.387789688527605,0.190115364934749,1.81245274844702e-33,0.517113617313558,0.274048768353948,1.67120524754197e-37,0.505240259365668,0.464164133288697,0.386830349062766,0.534702033601261,0.178801157153199,0.125746350199096,0.250619888874603,0.357034709558103,0.310024426866115,0.408906014351643,0.642965290441897,0.591093985624412,0.689975573135054,"OK",0.592043709332447,0.249083447070271,0.685920524524353
"pharynx_PPWC_pharynxWall_completeTrace_meanCurvature",36,"PPWC",340,9,1241,1232,851.972181068868,-3865.28881982691,3315.97218106887,"OK","ACE","C","familiality","corrected",0.537807260367002,0.406719856147308,0.0569176258715466,2.13421553611012e-44,0.190896322205218,-1.85372571757671,0.702121520607994,0.0598400123241377,1.05341063230586e-41,0.176597493436255,-1.81768040732004,0.669387351168475,0.100342157662059,NA,0.190956168378099,4.28841626701796,0.0121529596462568,0.262172636536436,NA,0.880458244048273,0.275633664636647,NA,0.81610358450757,0.537806301173082,0.248537035355821,0.881327111543885,0.462193698826918,0.118672859759761,0.751463007808661,0.0645245727703129,NA,0.209460596346168,0.0678375313562658,NA,0.194088436756877,0.132362104126579,0.0577089130892513,0.209485936451979,0.113752721671977,0.0237436749621253,0.212409653967088,0.753885174201444,0.679827747414961,0.830895754374473,0.246114825798556,0.169104245497531,0.320172252535999,"OK",0.276579965170077,0.138928249236139,0.275303431867876
"pharynx_PWTP_midsagittalTrace_matlabProcDistance",43,"PWTP",340,9,1246,1237,756.427001179643,-3979.97872780418,3230.42700117964,"OK","ACE","C","familiality","corrected",0.541230809180405,0.545885006540335,6.49187394590044e-10,NA,0.271343487048777,-2.0000000002542,1,0.19924998373424,0,0.279425301127509,-0.605322184199395,0.237616714280129,0.168367169063374,NA,0.251219712315715,21.2580765457542,1.41654323895399e-06,1.76593335893938e-09,NA,0.701980481736551,0.542004043788653,2.50213263660284e-34,0.71165928927079,0.542004045554586,0.359501908816737,0.711659422042327,0.457995954445414,0.288340578048158,0.640498091428429,7.36468144945336e-10,NA,0.296898351217432,0.226038378323427,2.74931381791974e-39,0.301869551307806,0.226038379059895,0.148314904254561,0.301869553909642,0.19100348790368,0.111860538548219,0.279322585848889,0.582958133036425,0.517675973022846,0.652577689146353,0.417041866963575,0.347422310779797,0.482324027008699,"OK",0.312093115875131,0.232552671365623,0.159080889019017
"skull_SBAN_basion_nasion_distance",118,"SBAN",340,9,1249,1240,-482.253459538141,-5230.1460253748,1997.74654046186,"OK","ACE","C","familiality","corrected",0.885016403428729,0.554106563123554,0.37920688646042,0.340328672409349,0.578332432732245,25.3639004721774,1.68548481670553e-07,0.127885606715794,0,0.312731685413864,-0.709382911598368,0.255934260274858,0.0658827551858829,0.0457767039745904,0.0909594495507627,61.0269016252309,2.03902579635552e-15,0.661820711356063,0.357049874597946,0.916293384770639,0.223195691404414,5.93637491388219e-27,0.519360169362442,0.885016402760477,0.837789329179267,0.921519151880695,0.114983597239523,0.0784808481138005,0.162210670886067,0.561118998210252,0.303503438659957,0.783310610359768,0.189234547388333,NA,0.443505198739462,0.750353545598585,0.702398549006904,0.790755129468312,0.0974878540163126,0.0666239043288778,0.136838012799878,0.152158600385103,0.128839744254597,0.178864496057512,0.847841399614897,0.821135503860571,0.871160255812577,"OK",0.834757684332518,0.439115439739961,0.791284489185115
"skull_SBAP_basion_prosthion_distance",119,"SBAP",340,9,1252,1243,-420.346598079413,-5179.7260007689,2065.65340192059,"OK","ACE","C","familiality","corrected",0.837771950629022,0.645918870410313,0.271219108784317,NA,0.55341867994139,7.47430311066046,0.00208370026080025,0.320955137528934,NA,0.531120120535831,2.86342250285134,0.0274318667605155,0.114670637721057,0.08814053618043,0.147891029355955,150.854315268627,4.12203985012418e-35,0.383703857678558,0.121702617181505,0.77964414290002,0.454067285168828,0.0804093887376352,0.709383729779676,0.837771142847386,0.785874116585848,0.878421039126676,0.162228857152614,0.121578960880901,0.214125883426983,0.339530770156432,0.11364109356406,0.685788074967114,0.401793758261784,0.0943721051559576,0.629591794215215,0.741324528418217,0.689629937772444,0.784506437954824,0.143552606283069,0.108058668673919,0.188454095184314,0.115122865298715,0.0973319178801095,0.135542056659366,0.884877134701285,0.86445794334577,0.902668082085101,"OK",0.800846269809702,0.482361720163173,0.636969099293059
"skull_SBAS_basion_sella_distance",117,"SBAS",340,9,1255,1246,155.671211721071,-4615.19502782125,2647.67121172107,"OK","ADE","D","broad sense heritability","corrected",0.795023313838092,0.394262708889352,0.493028014698375,2.34176952839438e-44,0.608640528546882,0.532200554606334,0.111544560185875,0.00819950295837193,NA,0.562421814227334,-1.99919081122744,0.977306242082478,0.129228378622046,0.089994895307932,0.177466721430846,60.7107689651293,2.39403069190742e-15,0.782018246809058,1.98012137103685e-42,0.85826815114723,0.0130056725724491,NA,0.836895012630506,0.795023919381507,0.715575652282189,0.858524301429377,0.204976080618493,0.141475698631402,0.28442434772885,0.591405661878596,4.58713643005517e-38,0.660647294361698,0.00983561243905811,NA,0.639027984751822,0.601241274317654,0.532674722776042,0.660785555609208,0.155014304489827,0.106697799310132,0.214573639668407,0.243744421192519,0.209002217162895,0.282703262945001,0.756255578807481,0.71729673707548,0.790997782822922,"OK",0.656897172788186,0.359464097804626,0.59486614996712
"skull_SBNA_basion_nsa_distance",120,"SBNA",340,9,1255,1246,-381.390993331389,-5152.25723287371,2110.60900666861,"OK","ACE","C","familiality","corrected",0.833895566188285,0.501311028717263,0.436791457528281,0.212128007472028,0.6394585166596,18.5676189753212,5.75615549148926e-06,0.11079629884744,0,0.346305489736599,-1.41132296622391,0.442931157999421,0.109074518720375,0.0826502865331036,0.142229077761156,126.662801032694,8.03764940845253e-30,0.665169104566515,0.32033740545906,0.874499268880912,0.168726456581088,2.14649841864813e-33,0.505825277432825,0.833895561147604,0.778785176437814,0.877194511399115,0.166104438852396,0.122805488605234,0.221214823593112,0.576963674381193,0.278815971224476,0.765081531197355,0.146352312045198,4.72032466979156e-30,0.439336412233434,0.723315986426391,0.669364137408248,0.76881005599309,0.144077989662133,0.106972942763135,0.191070640921253,0.132606023911476,0.112375174778527,0.155678038452274,0.867393976088524,0.844321961548489,0.887624825225571,"OK",0.786569132758899,0.37472133932903,0.823695586859738
"skull_SBNP_basion_nsp_distance",121,"SBNP",340,9,1262,1253,177.714925216198,-4619.95393364939,2683.7149252162,"OK","ADE","D","broad sense heritability","corrected",0.804023796326083,0.362591594341947,0.461548569065982,2.18621462226701e-44,0.69084846252477,-0.715817011010131,0.257122725625448,0.112599051335043,0,0.664765398547359,-1.9077991345398,0.761397637195732,0.139945178367053,0.100345978462332,0.188785602258114,74.7988394235263,1.8928880374625e-18,0.646342562006263,2.07036313429902e-32,0.859741291722121,0.15768125869536,2.50137853644114e-37,0.852010237998813,0.804023820701623,0.733313310014351,0.86074169396695,0.195976179298377,0.139258306109285,0.266686690031857,0.507984678958196,5.41959093993116e-43,0.686048883349696,0.123927570741211,4.19991517228062e-30,0.676963970224497,0.631912249699407,0.568412944045457,0.686705031709245,0.154024974334547,0.109509597456383,0.208920397934067,0.214062775966046,0.183496751031972,0.248466305907931,0.785937224033954,0.751533694096396,0.81650324899318,"OK",0.703354101992745,0.235141358616806,0.936425486751879
"skull_SHBN_headBack_nasion_distance",116,"SHBN",340,9,1253,1244,-1152.49334705842,-5915.70169536551,1335.50665294158,"OK","ACE","C","familiality","corrected",0.897987851258286,0.616567544626085,0.341787135173663,0.192253170399762,0.567826765921733,33.9864665802852,1.98692763513584e-09,0.203518766881712,0,0.374418806718279,1.31953917257079,0.0684610164204042,0.0619471991992287,0.04852936718461,0.078873095766493,192.000760058876,4.25694534457522e-44,0.562841316853747,0.314032557294041,0.907472611804557,0.335146525330601,1.19570443680023e-24,0.581823743489128,0.897987842184348,0.866232258354491,0.922693024529976,0.102012157815652,0.0773069754708922,0.133767741602557,0.527715737804165,0.29568938325376,NA,0.314230833080965,2.72538901302452e-30,0.546506605228798,0.84194657088513,0.808114847055542,0.869670941681994,0.0956458232803655,0.0726986036792424,0.125024384869997,0.0624076058345043,0.0524001316427571,0.074061819471928,0.937592394165496,0.925938180526217,0.947599868362909,"OK",0.894874685237534,0.521516243705313,0.746716883064442
"skull_SHSW_headSideLeft_headSideRight_distance",115,"SHSW",340,9,1260,1251,-1009.5026643888,-5799.51363201917,1492.4973356112,"OK","ACE","C","familiality","corrected",0.819740233409082,0.507031112943945,0.263440005214227,0.117806532095705,0.401332087893584,15.3243755565034,3.15118693820254e-05,0.0818522868692326,0,0.234907832710596,-1.27982950372029,0.396087988980893,0.0759292852022711,0.0587050301457204,0.0975889634465453,161.106496724347,2.37113167008282e-37,0.625419065451924,0.278574033103817,0.860366860104672,0.194321210695503,1.4253146339712e-24,0.534518290888685,0.819740276147427,0.763859933790806,0.863811831063976,0.180259723852573,0.136188168866986,0.236140066220957,0.549814729375201,0.464010550896266,0.761885782731697,0.170830519522469,6.19623741068363e-34,0.470389863456929,0.72064524889767,0.666053330917861,0.766553956803271,0.15846886793519,0.120240239053828,0.206776706833684,0.12088588316714,0.102438829073396,0.141935450716412,0.87911411683286,0.858064549304253,0.89756117093531,"OK",0.879951549337384,0.206396661039324,1.34710977659612
"skull_SIOD_interorbitale_distance",128,"SIOD",340,9,1261,1252,193.592483224774,-4600.24743002321,2697.59248322477,"OK","ADE","D","broad sense heritability","corrected",0.963613324891985,0.386956705258496,0.260400188597044,NA,0.512340834488959,-1.10385402605425,0.343817223516942,0.16910233116409,0,0.502782020290696,-1.54929421380712,0.501999978198111,0.0162183954054526,NA,0.0518291918388221,-0.99014298738075,0.314937096796288,0.584222502773334,NA,1,0.379390612847702,1.20695864384576e-33,1,0.963613115621036,0.885125432651014,1,0.0363868843789641,1.25480737442572e-33,0.114874567259945,0.357441073386891,3.42937795431503e-28,0.640350851168622,0.232120103634226,1.28292613838984e-37,0.637110090785427,0.589561177021117,0.529633348498259,0.643555077901953,0.0222623520112298,NA,0.0714657863458275,0.388176470967654,0.336965606757794,0.444059935891785,0.611823529032346,0.555940064024708,0.663034393237004,"OK",0.738487182485123,0.301335856051417,0.874302652867413
"skull_SNAM_nasion_menton_distance",124,"SNAM",340,9,1255,1246,-446.002962200089,-5216.86920174241,2045.99703779991,"OK","ACE","C","familiality","corrected",0.831229022098553,0.443170582247933,0.46407380182671,0.235786314822576,0.589865508966439,22.3767895909959,7.92173988726989e-07,0.0329538865230385,NA,0.266124174175566,-1.94329859335585,0.811787579702773,0.100915457006974,0.0762771603979194,0.131867300562922,120.26004138741,2.02481230888251e-28,0.776116935916794,0.395635156249486,0.875087766936815,0.055112073411894,8.15480848872232e-28,0.428130082261934,0.831229009328688,0.775671702343918,0.875253786414361,0.168770990671312,0.12474621370033,0.22432829246559,0.666811206061538,0.34054617727536,0.759575714555464,0.0473502721557373,2.82321524575367e-30,0.36956885966534,0.714161478217276,0.660187903152513,0.760058226916166,0.145001845250035,0.10751364030839,0.191795111923948,0.140836676532689,0.119724929868093,0.164947841706106,0.859163323467311,0.835052158292688,0.880275070128669,"OK",0.810842833438739,0.348132315451877,0.925421035973724
"skull_SNAP_nasion_pogonion_distance",125,"SNAP",340,9,1257,1248,-325.638646711045,-5104.16277748858,2170.36135328896,"OK","ACE","C","familiality","corrected",0.838984091584125,0.445550370083654,0.456392031394484,0.23365682351869,0.579385152572527,22.0346482620594,9.46176364084453e-07,0.0302285591953331,NA,0.256131060075342,-1.94787098548431,0.819399193165158,0.0933911420204802,0.0678512310257954,0.12519923348526,83.63245640387,2.16689458161316e-20,0.786866895503178,0.404581135625454,0.884882846088214,0.0521171512501857,1.10027123941465e-33,0.426177364099841,0.838984046753364,0.780794942348757,0.884882344390602,0.161015953246636,0.115117655607397,0.219205057694325,0.652978655430844,0.33646847227856,0.743362033178648,0.0432492300066457,7.74867604067834e-32,0.354544447261536,0.69622788543749,0.640536325534664,0.743769578146085,0.133618508104436,0.0956623283806923,0.181224917665454,0.170153606458074,0.14498384422965,0.19878446589178,0.829846393541926,0.801215534022963,0.855016155771733,"OK",0.790250330669958,0.380095067419564,0.820310526500789
"skull_SNNA_nasion_nsa_distance",122,"SNNA",340,9,1251,1242,351.866904208616,-4403.68355286326,2835.86690420862,"OK","ACE","C","familiality","corrected",0.868716937142828,0.713174184972726,0.134389933716459,0,0.414444522847725,-0.440572690028148,0.211749092798156,0.240899587245894,0,0.430556959778733,0.866505406650049,0.0904410544603605,0.056714672218041,NA,0.10472544418868,5.7671330147823,0.00532054296246892,0.311084790004205,5.47150315548384e-35,0.923960389589354,0.557632520815141,1.95697061200994e-28,0.912823502413951,0.868717310819346,0.762985410452117,0.961494318682308,0.131282689180654,0.0385056834885313,0.237014589578804,0.176277366471367,6.30087284151574e-37,0.525849671796631,0.315984565580188,2.83309535684318e-33,0.527610905421571,0.492261932051555,0.424051568102484,0.555973029847807,0.0743918296736139,0.0208203744316736,0.136701432084327,0.433346238274831,0.377157814041077,0.494461220656372,0.566653761725169,0.505538779620569,0.622842185951067,"OK",0.626064361202606,0.2574680841769,0.737192554051411
"skull_SNNP_nasion_nsp_distance",123,"SNNP",340,9,1255,1246,-165.619822543454,-4936.48606208577,2326.38017745655,"OK","ACE","C","familiality","corrected",0.919074413281915,0.60660199734773,0.333621626460764,0.15241565863603,0.553710465675189,16.0081314736353,2.19963381447121e-05,0.157018606938591,0,0.354492547277988,-0.491374647880093,0.219348965316599,0.0432014660716973,NA,0.0703883155370623,13.7379300245216,7.27506410452445e-05,0.624944860604421,0.284440726567832,0.953910739020202,0.294129527712372,2.2144182486943e-36,0.630301658075208,0.919074388316794,0.867593726738912,0.961422899518055,0.0809256116832065,0.038577101011267,0.132406273187464,0.475101875962515,0.2355889606713,0.731921644836854,0.223606111836754,2.15413375383639e-33,0.482855274719999,0.698707987799269,0.648742874789446,0.742722559909747,0.0615220835433708,0.0341613107437791,0.100911021642976,0.23976992865736,0.204755810443013,0.279105568576128,0.76023007134264,0.720894431179804,0.795244189837804,"OK",0.797645361889037,0.455742120057245,0.683806483663584
"skull_SNOL_nasion_orbitaleLeft_distance",129,"SNOL",340,9,1252,1243,545.41305615862,-4213.96634653087,3031.41305615862,"OK","ACE","C","familiality","corrected",1.02180291593277,0.65860853316705,0.251804829079309,0.0326678408932304,0.437997658977675,3.19831303154933,0.0226088196526145,0.113166547617775,0,0.336830108395536,-1.37608156720898,0.429594888042254,8.31523578383467e-13,NA,0.0431503815355568,-2.00000000003138,1,0.689930348394763,0.086536454806413,1,0.310069651602959,1.39495466405321e-35,0.900258704498551,0.999999999997722,0.886382266325405,NA,2.27832545638699e-12,NA,0.113617714700612,0.309558782471892,0.0425911449098242,0.502433081916265,0.139122425988392,3.50483745236504e-35,0.403558524115476,0.448681208460283,0.388482719082444,0.507843750346717,1.02224181903987e-12,NA,0.0530898030439709,0.551318791538694,0.492156233660385,0.611517176707843,0.448681208461306,0.388482823367601,0.507843766384506,"OK",0.59796409326013,0.292167461079355,0.611593264361549
"skull_SNOR_nasion_orbitaleRight_distance",130,"SNOR",340,9,1253,1244,549.826669671888,-4213.38167863521,3037.82666967189,"OK","ADE","D","broad sense heritability","corrected",1.01107596260449,0.478923138116918,0.321877114461245,4.48415508583941e-44,0.433797389105383,-0.881586372502625,0.290260297542878,0.0315001460389403,NA,0.418535213024846,-1.98754687730934,0.911145678299887,9.96863412331099e-12,NA,0.0467816952671851,-2.00000000037653,1,0.910859725372726,3.52682151689967e-31,1,0.0891402745990645,3.0905011818772e-27,NA,0.99999999997179,0.872979913003312,NA,2.82096083628011e-11,NA,0.127020086759135,0.399540888957412,4.59302663539636e-31,0.498100633629919,0.0391006250063853,NA,0.488370323449667,0.438641513963798,0.378165588129602,0.498243183266271,1.23739053209339e-11,NA,0.0582446504651708,0.561358486023829,0.501756743046301,0.621834099845301,0.438641513976171,0.378165900146364,0.498243256751314,"OK",0.589498233820951,0.257688968627024,0.663618530387855
"skull_SSEG_sella_condylionMean_distance",131,"SSEG",340,9,1259,1250,-231.168002040376,-5017.35002405313,2268.83199795962,"OK","ACE","C","familiality","corrected",0.777628921230589,0.393145542227972,0.591046284122605,0.290249952814737,0.717177254258486,18.7592836954504,5.2078497504957e-06,0.00666332063147967,NA,0.30774689980964,-1.99852763870422,0.969391595282056,0.170920906477627,0.13477209872407,0.216575639023933,211.030907496644,2.99660634762727e-48,0.768960216236365,0.37952331494045,0.829015380899605,0.00866908161218042,NA,0.3874584209981,0.777629297848545,0.713365176436775,0.82904250774916,0.222370702151455,0.170957492229071,0.286634823528696,0.678163793055213,0.334653268370447,0.73771883593055,0.00764546350290554,NA,0.342179351522256,0.685809256558119,0.62438993779082,0.737705755191266,0.196113863436892,0.151554299548024,0.251806003933762,0.118076880004989,0.10031060035452,0.138406075746262,0.881923119995011,0.861593924255288,0.899689399613632,"OK",0.723781686498583,0.375304278949132,0.696954815098902
"skull_SSEN_sella_nasion_distance",126,"SSEN",340,9,1258,1249,-490.0163570671,-5272.36943346225,2007.9836429329,"OK","ACE","C","familiality","corrected",0.870506836000964,0.63758456038776,0.305556892106377,0.127827778012168,0.574979628392619,13.2410431751916,9.46244387587698e-05,0.265425394067085,0,0.464031199469695,1.86098068748379,0.0494214332320827,0.0849370865953568,0.0630977311235565,0.112067929899783,103.072250073421,1.17762648219874e-24,0.465845201090091,0.194326922309706,0.874764725333369,0.404661617092739,9.93621413671611e-10,0.668859365883509,0.87050681818283,0.825328053290288,0.90582377186694,0.12949318181717,0.0941762281325326,0.174671946754881,0.408405285317667,0.179774338160767,0.765689833707743,0.354765795159296,1.72391209380305e-10,0.588775858857443,0.763171080476962,0.717281430125344,0.801951844977763,0.113526338240642,0.0827439022972673,0.152452463897346,0.123302581282395,0.104244234139257,0.14508423020945,0.876697418717605,0.854915769790381,0.895755765859927,"OK",0.82757249364554,0.534050285887064,0.587044415516952
"skull_SSEN_sella_nsp_distance",127,"SSEN*",340,9,1256,1247,-355.995055541312,-5130.69024070124,2138.00494445869,"OK","ADE","D","broad sense heritability","corrected",0.784716217779991,0.31185399284643,0.288355840224312,0,0.584249280583704,-1.27119471457809,0.393270716281468,0.200681085021472,0,0.575535447510048,-1.57552277162495,0.514711406736432,0.134165344040731,0.103572507777174,0.172769766033736,158.959556342885,6.98233419568203e-37,0.462700241054067,1.6467811840804e-35,0.834064455911023,0.322015972841732,2.69484082071311e-24,0.83326452833054,0.784716213895799,0.717898592820998,0.837784242210963,0.215283786104201,0.162215757236764,0.282101407278063,0.397872901889068,6.32475752935565e-30,0.724966219247637,0.276899422566326,1.1850537210738e-41,0.723078710248943,0.674772324455394,0.611411976984608,0.727891123350292,0.185121115372263,0.140100040063303,0.24142271682365,0.140106560172343,0.119125726769649,0.164011903803288,0.859893439827657,0.835988096194511,0.880874273223511,"OK",0.766041372552608,0.26114917639559,1.00978439231404
"skullAngle_AANP_nasionNSA_nasionProsthion_angle",135,"AANP",340,9,1254,1245,906.176652261504,-3860.8606416632,3396.1766522615,"OK","ADE","D","broad sense heritability","corrected",0.479045719602121,-0.129835107848288,4.70978055641492e-11,NA,0.243360105355746,-2.00000000043156,1,0.173107505565515,6.1079177581167e-43,0.260690204765104,-1.12246990458016,0.348879059843975,0.194765792786548,NA,0.294909990220613,21.9221393210069,1.00311503724947e-06,1.28027246796928e-10,NA,0.632559192842051,0.47056284410641,1.29709256062773e-41,0.674078594806041,0.470562844234437,0.252890331603347,0.674079714630761,0.529437155765563,0.325920285386289,0.747109668071286,4.89198775812417e-11,NA,0.244631492883178,0.179804512741571,2.23483416625863e-25,0.260760137885233,0.17980451279049,0.0964627383235814,0.260760138045021,0.202300693758522,0.115956409637471,0.300140519746406,0.617894793450987,0.551916959922473,0.687902004525133,0.382105206549013,0.312097995447672,0.44808304007586,"OK",0.228012175772243,0.0555136187675187,0.344997114009448
"skullAngle_AASN_nasionNSA_nasionSella_angle",134,"AASN",340,9,1257,1248,585.069513462067,-4193.45461731547,3081.06951346207,"OK","ACE","C","familiality","corrected",0.834813280842187,0.506871230619978,0.382359437206238,0.129592415765262,0.59031882285615,5.25967946092487,0.00705198766879227,0.104310176911402,1.07675065660263e-41,0.395059320634933,-1.64750550963572,0.552704444921167,0.0962986637400578,NA,0.156421523802519,14.052834133071,6.15993586546884e-05,0.655883779150624,0.167062583787071,0.917065561184496,0.178929421845598,9.9503371665134e-37,0.649519164096687,0.834813200996223,0.735278493110546,0.919031818133083,0.165186799003777,0.0809681820149298,0.264721506891261,0.401686230253571,0.0997286271624553,0.572400555248122,0.109582653554394,7.43969846573597e-12,0.403517472679633,0.511268883807965,0.440908977336966,0.575102938885076,0.101166189329167,0.0488579191930034,0.163761940019832,0.387564926862868,0.336967839057009,0.442786637914165,0.612435073137132,0.557213362078462,0.663032160371014,"OK",0.530974606040734,0.364424239832002,0.333100732417463
"skullAngle_ABSN_sellaBasion_sellaNasion_angle",132,"ABSN",340,9,1260,1251,193.939220907004,-4596.07174672337,2695.939220907,"OK","ADE","D","broad sense heritability","corrected",0.785261446093992,0.286725920664428,0.292981354240108,0,0.756818498887556,-1.53528650317367,0.495429313733123,0.343192297970286,0,0.757105085745137,-1.24812968766264,0.385884724122149,0.173968703848295,0.129835871545675,0.229223679468336,108.281312825045,8.5026391413184e-26,0.361641817699115,NA,0.835443756919918,0.423619744608717,1.49382628887051e-36,0.840049377908111,0.785261562307832,0.712781728679169,0.842601681571109,0.214738437692168,0.157398318425726,0.287218271300482,0.296187194506792,NA,0.693219014410315,0.346947552945138,2.3955101366944e-27,0.696152498770898,0.643134747451929,0.577286550022021,0.699393766738137,0.175872292141093,0.12931595415422,0.234239088845098,0.180992960406977,0.15461683015727,0.211026723844987,0.819007039593023,0.788973276150909,0.845383169844596,"OK",0.655808908067315,0.259197172900442,0.793223470333746
"skullAngle_ACSN_sellaConylionMean_sellaNasion_angle",133,"ACSN",340,9,1260,1251,-29.6287608649777,-4819.63972849535,2472.37123913502,"OK","ADE","D","broad sense heritability","corrected",0.79843502038012,0.275045101931046,0.249310350148327,1.02315508267398e-41,0.774774680688116,-1.683828152758,0.573917358216523,0.410381985116842,2.80259692864963e-45,0.782150401683732,-0.969576797838727,0.310059290386563,0.166539472425357,0.128350569460736,0.214449411154725,153.526957355125,1.07408501633707e-35,0.301743830033846,NA,0.840374706778106,0.496691099636961,1.67690821623687e-28,0.846354286375141,0.798434929670807,0.735870762912332,0.848119007175989,0.201565070329193,0.151880992818789,0.26412923702176,0.260357087841727,4.36734790071114e-34,0.732319466775865,0.428565675208269,7.06552567038778e-32,0.737366054487049,0.688922763049995,0.629233406676619,0.739438066013674,0.173918700228718,0.131525035707086,0.226871339414131,0.137158536721287,0.116677035523274,0.160527413417818,0.862841463278713,0.839472586587039,0.883322964485743,"OK",0.707551391427991,0.247586075093928,0.919930632668126
"skullAngle_ALNS_nasionSellaLine_nsaNspLine_angle",144,"ALNS",340,9,1258,1249,676.285417301644,-4106.06765909351,3174.28541730164,"OK","ACE","C","familiality","corrected",0.712720333735299,0.584149261127022,0.150374739904291,0,0.499301343841037,-1.29011112552189,0.399480705341393,0.266428345481641,0,0.504778726769903,-0.504547895158339,0.221372458069143,0.168003191066645,NA,0.243741671213384,33.9199707330204,2.05590627545783e-09,0.25713598837629,1.02195542439557e-36,0.80013846200304,0.455583936440953,8.5281542968117e-32,0.784096531976516,0.712719924817243,0.590770045830456,0.815606017483485,0.287280075182757,0.184393983822276,0.409229954185892,0.15376337684101,6.07761832275233e-26,0.484836042915314,0.272432205791309,7.01147927089954e-27,0.480339790897357,0.426195582632318,0.346606682907986,0.498745597336016,0.171789078371237,0.117067389130828,0.246990646808037,0.402015338996445,0.350733051768577,0.458065807143021,0.597984661003555,0.541934193689204,0.649266948252182,"OK",0.455947330866608,0.149134729589382,0.613625202554451
"skullAngle_ANNF_nsaNsp_sellaFranfortPlanePerp_angle",143,"ANNF",340,9,1256,1247,414.402537984187,-4360.29264717574,2908.40253798419,"OK","ADE","D","broad sense heritability","corrected",0.724091149175025,0.348253352919017,0.477378647227099,4.16284172702744e-43,0.634999938000576,-0.939952614122831,0.303204377584084,0.0393759061121941,NA,0.614233375784937,-1.99163735787033,0.927137033874218,0.196904252931071,0.14359399304204,0.262632068531271,82.6145145562159,3.62593575318462e-20,0.66891719548998,6.7748865637519e-31,0.799027381854204,0.0551746937979728,NA,0.790947902382356,0.724091889287953,0.631954640060844,0.79971038909085,0.275908110712047,0.200289611531916,0.368045359820426,0.494589664277438,1.60477278260484e-40,0.601269846133258,0.0407955326401212,NA,0.592561638224643,0.535385196917559,0.461235762268016,0.601260559310884,0.204003276890701,0.148125056783803,0.271431458909601,0.26061152619174,0.224578200201523,0.300957146932407,0.73938847380826,0.699042853062876,0.77542179979562,"OK",0.563264209504004,0.275225062957649,0.576078293092711
